account_id,party_id,product_type,open_date,close_date,status,updated_at
A000811,P000514,TRANSACTION,2016-09-04,,OPEN,2026-01-15T00:00:00
A000812,P000515,CREDIT_CARD,2023-02-17,,OPEN,2026-01-15T00:00:00
A000813,P000516,TRANSACTION,2019-11-03,,OPEN,2026-01-15T00:00:00
A000814,P000517,TRANSACTION,2019-07-26,,OPEN,2026-01-15T00:00:00
A000815,P000518,TRANSACTION,2020-07-10,,DORMANT,2026-01-15T00:00:00
A000816,P000519,CREDIT_CARD,2025-04-12,,OPEN,2026-01-15T00:00:00
A000817,P000519,CREDIT_CARD,2024-03-11,,OPEN,2026-01-15T00:00:00
A000818,P000520,TRANSACTION,2021-10-06,,OPEN,2026-01-15T00:00:00
A000819,P000520,TRANSACTION,2016-01-23,2021-06-05,CLOSED,2026-01-15T00:00:00
A000820,P000520,HOME_LOAN,2019-04-27,,OPEN,2026-01-15T00:00:00
A000821,P000521,TRANSACTION,2023-03-11,,OPEN,2026-01-15T00:00:00
A000822,P000522,TRANSACTION,2022-04-02,,OPEN,2026-01-15T00:00:00
A000823,P000523,TRANSACTION,2024-12-29,,OPEN,2026-01-15T00:00:00
A000824,P000523,TRANSACTION,2019-11-10,,OPEN,2026-01-15T00:00:00
A000825,P000524,TERM_DEPOSIT,2017-01-07,,OPEN,2026-01-15T00:00:00
A000826,P000524,SAVINGS,2025-05-05,,OPEN,2026-01-15T00:00:00
A000827,P000524,TRANSACTION,2024-06-03,,OPEN,2026-01-15T00:00:00
A000828,P000525,SAVINGS,2016-08-24,,OPEN,2026-01-15T00:00:00
A000829,P000525,SAVINGS,2024-12-08,,OPEN,2026-01-15T00:00:00
A000830,P000526,TRANSACTION,2025-06-25,2026-01-14,CLOSED,2026-01-15T00:00:00
A000831,P000526,HOME_LOAN,2019-01-11,,OPEN,2026-01-15T00:00:00
A000832,P000526,TERM_DEPOSIT,2017-01-24,,OPEN,2026-01-15T00:00:00
A000833,P000527,HOME_LOAN,2024-09-17,,OPEN,2026-01-15T00:00:00
A000834,P000528,CREDIT_CARD,2025-02-11,,OPEN,2026-01-15T00:00:00
A000835,P000529,TRANSACTION,2019-02-14,,DORMANT,2026-01-15T00:00:00
A000836,P000530,CREDIT_CARD,2020-02-23,,OPEN,2026-01-15T00:00:00
A000837,P000531,SAVINGS,2025-07-23,,DORMANT,2026-01-15T09:00:00
A000838,P000531,TRANSACTION,2024-02-04,,OPEN,2026-01-15T00:00:00
A000839,P000532,TRANSACTION,2020-03-18,,OPEN,2026-01-15T00:00:00
A000840,P000532,SAVINGS,2016-10-13,,OPEN,2026-01-15T00:00:00
A000841,P000533,TRANSACTION,2016-06-02,,OPEN,2026-01-15T00:00:00
A000842,P000533,TRANSACTION,2023-03-22,,OPEN,2026-01-15T00:00:00
A000843,P000534,TRANSACTION,2025-04-05,,OPEN,2026-01-15T00:00:00
A000844,P000534,TRANSACTION,2024-09-16,2025-07-31,CLOSED,2026-01-15T00:00:00
A000845,P000535,TRANSACTION,2017-04-12,,OPEN,2026-01-15T00:00:00
A000846,P000536,TRANSACTION,2020-07-08,,OPEN,2026-01-15T00:00:00
A000847,P000537,SAVINGS,2018-05-21,,OPEN,2026-01-15T00:00:00
A000848,P000538,TERM_DEPOSIT,2023-07-26,,DORMANT,2026-01-15T00:00:00
A000849,P000538,SAVINGS,2021-11-01,,OPEN,2026-01-15T00:00:00
A000850,P000539,TRANSACTION,2025-07-26,,DORMANT,2026-01-15T00:00:00
A000851,P000540,TRANSACTION,2016-10-21,2026-01-15,CLOSED,2026-01-15T09:00:00
A000852,P000540,SAVINGS,2021-06-17,,OPEN,2026-01-15T00:00:00
A000853,P000541,TRANSACTION,2016-10-08,,OPEN,2026-01-15T00:00:00
A000854,P000541,HOME_LOAN,2021-03-08,,OPEN,2026-01-15T00:00:00
A000855,P000542,CREDIT_CARD,2016-03-08,,OPEN,2026-01-15T00:00:00
A000856,P000542,TRANSACTION,2017-02-18,,OPEN,2026-01-15T00:00:00
A000857,P000542,TRANSACTION,2024-11-15,,DORMANT,2026-01-15T09:00:00
A000858,P000543,TRANSACTION,2024-05-06,,OPEN,2026-01-15T00:00:00
A000859,P000543,SAVINGS,2022-10-20,,DORMANT,2026-01-15T00:00:00
A000860,P000543,CREDIT_CARD,2021-03-26,,OPEN,2026-01-15T00:00:00
A000861,P000544,TRANSACTION,2022-01-27,,OPEN,2026-01-15T00:00:00
A000862,P000545,TRANSACTION,2020-07-03,,OPEN,2026-01-15T00:00:00
A000863,P000546,TRANSACTION,2024-04-05,,OPEN,2026-01-15T00:00:00
A000864,P000546,SAVINGS,2017-08-29,,OPEN,2026-01-15T00:00:00
A000865,P000546,TRANSACTION,2021-07-15,2026-01-15,CLOSED,2026-01-15T09:00:00
A000866,P000547,SAVINGS,2019-01-20,,OPEN,2026-01-15T00:00:00
A000867,P000547,CREDIT_CARD,2017-09-19,,OPEN,2026-01-15T00:00:00
A000868,P000547,SAVINGS,2017-11-08,,OPEN,2026-01-15T00:00:00
A000869,P000548,HOME_LOAN,2020-10-19,,OPEN,2026-01-15T00:00:00
A000870,P000549,TRANSACTION,2018-11-20,2019-05-27,CLOSED,2026-01-15T00:00:00
A000871,P000550,CREDIT_CARD,2020-09-20,,DORMANT,2026-01-15T00:00:00
A000872,P000551,TRANSACTION,2022-05-21,,OPEN,2026-01-15T00:00:00
A000873,P000551,TRANSACTION,2022-12-13,,OPEN,2026-01-15T00:00:00
A000874,P000552,TRANSACTION,2023-05-07,,OPEN,2026-01-15T00:00:00
A000875,P000552,SAVINGS,2021-06-28,,OPEN,2026-01-15T00:00:00
A000876,P000553,TRANSACTION,2016-09-15,,OPEN,2026-01-15T00:00:00
A000877,P000554,TRANSACTION,2025-01-24,,OPEN,2026-01-15T00:00:00
A000878,P000555,CREDIT_CARD,2019-10-16,,DORMANT,2026-01-15T00:00:00
A000879,P000556,CREDIT_CARD,2017-09-13,,OPEN,2026-01-15T00:00:00
A000880,P000557,TRANSACTION,2019-03-10,,OPEN,2026-01-15T00:00:00
A000881,P000557,SAVINGS,2019-05-31,,OPEN,2026-01-15T00:00:00
A000882,P000558,TRANSACTION,2024-08-14,,DORMANT,2026-01-15T00:00:00
A000883,P000558,TERM_DEPOSIT,2021-07-22,,OPEN,2026-01-15T00:00:00
A000884,P000559,SAVINGS,2023-09-03,,OPEN,2026-01-15T00:00:00
A000885,P000560,TRANSACTION,2023-03-02,,DORMANT,2026-01-15T00:00:00
A000886,P000561,TRANSACTION,2017-07-07,,OPEN,2026-01-15T00:00:00
A000887,P000562,TRANSACTION,2023-01-13,,OPEN,2026-01-15T00:00:00
A000888,P000563,TRANSACTION,2024-01-30,,OPEN,2026-01-15T00:00:00
A000889,P000563,CREDIT_CARD,2022-09-06,2026-01-15,CLOSED,2026-01-15T09:00:00
A000890,P000563,SAVINGS,2019-10-07,,OPEN,2026-01-15T00:00:00
A000891,P000564,TRANSACTION,2024-07-22,,DORMANT,2026-01-15T00:00:00
A000892,P000565,TRANSACTION,2017-03-09,,OPEN,2026-01-15T00:00:00
A000893,P000566,TRANSACTION,2023-11-29,,OPEN,2026-01-15T00:00:00
A000894,P000566,SAVINGS,2024-07-22,,OPEN,2026-01-15T00:00:00
A000895,P000567,SAVINGS,2020-03-10,,OPEN,2026-01-15T00:00:00
A000896,P000567,SAVINGS,2022-10-19,,OPEN,2026-01-15T00:00:00
A000897,P000568,TRANSACTION,2023-12-10,,OPEN,2026-01-15T00:00:00
A000898,P000569,TERM_DEPOSIT,2017-10-14,,OPEN,2026-01-15T00:00:00
A000899,P000570,CREDIT_CARD,2017-01-08,,OPEN,2026-01-15T00:00:00
A000900,P000570,HOME_LOAN,2024-02-06,,OPEN,2026-01-15T00:00:00
A000901,P000570,TRANSACTION,2016-10-10,,OPEN,2026-01-15T00:00:00
A000902,P000571,HOME_LOAN,2017-06-05,,OPEN,2026-01-15T00:00:00
A000903,P000572,CREDIT_CARD,2017-01-11,,OPEN,2026-01-15T00:00:00
A000904,P000573,SAVINGS,2016-10-24,,OPEN,2026-01-15T00:00:00
A000905,P000574,SAVINGS,2020-06-30,,OPEN,2026-01-15T00:00:00
A000906,P000575,TRANSACTION,2017-07-26,,OPEN,2026-01-15T00:00:00
A000907,P000575,SAVINGS,2017-02-28,,OPEN,2026-01-15T00:00:00
A000908,P000576,TRANSACTION,2018-09-18,,OPEN,2026-01-15T00:00:00
A000909,P000576,TERM_DEPOSIT,2025-07-05,,OPEN,2026-01-15T00:00:00
A000910,P000577,TRANSACTION,2018-06-19,,DORMANT,2026-01-15T00:00:00
A000911,P000578,TRANSACTION,2016-07-11,,OPEN,2026-01-15T00:00:00
A000912,P000578,TRANSACTION,2020-09-20,,OPEN,2026-01-15T00:00:00
A000913,P000579,SAVINGS,2019-08-16,,OPEN,2026-01-15T00:00:00
A000914,P000579,SAVINGS,2020-08-10,,OPEN,2026-01-15T00:00:00
A000915,P000580,CREDIT_CARD,2022-02-05,,OPEN,2026-01-15T00:00:00
A000916,P000580,CREDIT_CARD,2017-02-06,,OPEN,2026-01-15T00:00:00
A000917,P000580,TRANSACTION,2022-06-02,,OPEN,2026-01-15T00:00:00
A000918,P000581,TRANSACTION,2024-09-21,,OPEN,2026-01-15T00:00:00
A000919,P000582,HOME_LOAN,2024-05-20,,OPEN,2026-01-15T00:00:00
A000920,P000583,HOME_LOAN,2022-10-09,,OPEN,2026-01-15T00:00:00
A000921,P000583,TRANSACTION,2025-01-31,2026-01-14,CLOSED,2026-01-15T00:00:00
A000922,P000584,TRANSACTION,2022-07-22,,OPEN,2026-01-15T00:00:00
A000923,P000585,TRANSACTION,2023-11-06,,DORMANT,2026-01-15T09:00:00
A000924,P000586,TERM_DEPOSIT,2019-02-27,,OPEN,2026-01-15T00:00:00
A000925,P000586,TRANSACTION,2024-08-24,,OPEN,2026-01-15T00:00:00
A000926,P000587,TRANSACTION,2024-07-13,,OPEN,2026-01-15T00:00:00
A000927,P000588,CREDIT_CARD,2023-04-28,,OPEN,2026-01-15T00:00:00
A000928,P000589,CREDIT_CARD,2017-06-15,,OPEN,2026-01-15T00:00:00
A000929,P000590,CREDIT_CARD,2019-10-06,,DORMANT,2026-01-15T00:00:00
A000930,P000590,CREDIT_CARD,2019-10-18,,OPEN,2026-01-15T00:00:00
A000931,P000591,TRANSACTION,2021-05-23,,OPEN,2026-01-15T00:00:00
A000932,P000591,TRANSACTION,2016-01-27,,OPEN,2026-01-15T00:00:00
A000933,P000592,TRANSACTION,2025-05-02,,OPEN,2026-01-15T00:00:00
A000934,P000592,TRANSACTION,2019-04-28,,OPEN,2026-01-15T00:00:00
A000935,P000593,TRANSACTION,2016-11-03,,OPEN,2026-01-15T00:00:00
A000936,P000593,SAVINGS,2022-12-15,,OPEN,2026-01-15T00:00:00
A000937,P000593,TERM_DEPOSIT,2017-01-05,,OPEN,2026-01-15T00:00:00
A000938,P000594,TRANSACTION,2019-07-16,,OPEN,2026-01-15T00:00:00
A000939,P000595,CREDIT_CARD,2020-08-23,,OPEN,2026-01-15T00:00:00
A000940,P000596,TRANSACTION,2016-09-12,,DORMANT,2026-01-15T00:00:00
A000941,P000596,SAVINGS,2021-05-06,,OPEN,2026-01-15T00:00:00
A000942,P000597,TRANSACTION,2017-01-03,,OPEN,2026-01-15T00:00:00
A000943,P000598,SAVINGS,2023-04-02,,OPEN,2026-01-15T00:00:00
A000944,P000598,TRANSACTION,2018-06-10,,OPEN,2026-01-15T00:00:00
A000945,P000599,TRANSACTION,2024-05-23,,OPEN,2026-01-15T00:00:00
A000946,P000599,SAVINGS,2019-06-08,,OPEN,2026-01-15T00:00:00
A000947,P000600,CREDIT_CARD,2024-07-09,,OPEN,2026-01-15T00:00:00
A000948,P000601,SAVINGS,2025-11-26,2026-01-14,CLOSED,2026-01-15T00:00:00
A000949,P000602,CREDIT_CARD,2018-03-02,,OPEN,2026-01-15T00:00:00
A000950,P000602,TRANSACTION,2018-09-25,,OPEN,2026-01-15T00:00:00
A000951,P000603,TRANSACTION,2017-12-11,,OPEN,2026-01-15T00:00:00
A000952,P000603,HOME_LOAN,2017-07-25,,OPEN,2026-01-15T00:00:00
A000953,P000603,TRANSACTION,2021-06-29,,OPEN,2026-01-15T00:00:00
A000954,P000604,HOME_LOAN,2019-06-23,,OPEN,2026-01-15T00:00:00
A000955,P000605,TRANSACTION,2018-02-10,,OPEN,2026-01-15T00:00:00
A000956,P000606,TRANSACTION,2024-04-19,,OPEN,2026-01-15T00:00:00
A000957,P000607,TRANSACTION,2021-10-13,,DORMANT,2026-01-15T09:00:00
A000958,P000607,TRANSACTION,2018-07-10,,OPEN,2026-01-15T00:00:00
A000959,P000608,SAVINGS,2016-04-19,,OPEN,2026-01-15T00:00:00
A000960,P000609,TRANSACTION,2016-02-29,,OPEN,2026-01-15T00:00:00
A000961,P000610,TRANSACTION,2020-06-08,,DORMANT,2026-01-15T00:00:00
A000962,P000610,TRANSACTION,2023-02-03,,OPEN,2026-01-15T00:00:00
A000963,P000610,SAVINGS,2025-03-25,2026-01-15,CLOSED,2026-01-15T09:00:00
A000964,P000611,CREDIT_CARD,2020-01-15,,OPEN,2026-01-15T00:00:00
A000965,P000611,TRANSACTION,2022-09-12,,OPEN,2026-01-15T00:00:00
A000966,P000612,TRANSACTION,2025-10-06,,OPEN,2026-01-15T00:00:00
A000967,P000613,TRANSACTION,2020-10-27,,OPEN,2026-01-15T00:00:00
A000968,P000613,SAVINGS,2020-11-17,,OPEN,2026-01-15T00:00:00
A000969,P000614,CREDIT_CARD,2021-07-16,,OPEN,2026-01-15T00:00:00
A000970,P000614,SAVINGS,2021-01-02,,DORMANT,2026-01-15T00:00:00
A000971,P000615,TRANSACTION,2020-06-20,,OPEN,2026-01-15T00:00:00
A000972,P000616,SAVINGS,2018-09-20,,DORMANT,2026-01-15T00:00:00
A000973,P000616,TRANSACTION,2017-10-30,,OPEN,2026-01-15T00:00:00
A000974,P000616,TRANSACTION,2024-10-23,,OPEN,2026-01-15T00:00:00
A000975,P000617,CREDIT_CARD,2017-07-19,,OPEN,2026-01-15T00:00:00
A000976,P000617,TRANSACTION,2024-09-19,,OPEN,2026-01-15T00:00:00
A000977,P000618,CREDIT_CARD,2017-06-03,2022-10-22,CLOSED,2026-01-15T00:00:00
A000978,P000619,SAVINGS,2016-12-16,,DORMANT,2026-01-15T00:00:00
A000979,P000619,TERM_DEPOSIT,2018-11-18,,OPEN,2026-01-15T00:00:00
A000980,P000620,TRANSACTION,2025-09-12,,OPEN,2026-01-15T00:00:00
A000981,P000621,SAVINGS,2019-07-20,,OPEN,2026-01-15T00:00:00
A000982,P000621,SAVINGS,2023-10-26,,OPEN,2026-01-15T00:00:00
A000983,P000622,CREDIT_CARD,2023-02-07,,OPEN,2026-01-15T00:00:00
A000984,P000623,TRANSACTION,2021-05-30,,OPEN,2026-01-15T00:00:00
A000985,P000624,SAVINGS,2021-12-01,,OPEN,2026-01-15T00:00:00
A000986,P000624,SAVINGS,2023-09-20,,DORMANT,2026-01-15T00:00:00
A000987,P000624,TRANSACTION,2016-04-19,,OPEN,2026-01-15T00:00:00
A000988,P000625,TRANSACTION,2022-03-07,,OPEN,2026-01-15T00:00:00
A000989,P000626,SAVINGS,2018-03-08,,OPEN,2026-01-15T00:00:00
A000990,P000627,TRANSACTION,2021-04-24,,DORMANT,2026-01-15T09:00:00
A000991,P000627,TRANSACTION,2021-04-17,,OPEN,2026-01-15T00:00:00
A000992,P000628,TRANSACTION,2019-10-08,,OPEN,2026-01-15T00:00:00
A000993,P000628,TRANSACTION,2017-08-23,,OPEN,2026-01-15T00:00:00
A000994,P000629,TRANSACTION,2025-10-15,,DORMANT,2026-01-15T00:00:00
A000995,P000630,HOME_LOAN,2018-09-16,,OPEN,2026-01-15T00:00:00
A000996,P000631,TRANSACTION,2022-02-05,,DORMANT,2026-01-15T00:00:00
A000997,P000632,TRANSACTION,2023-02-10,,OPEN,2026-01-15T00:00:00
A000998,P000632,SAVINGS,2018-11-12,,DORMANT,2026-01-15T00:00:00
A000999,P000633,SAVINGS,2022-10-24,,OPEN,2026-01-15T00:00:00
A001000,P000634,SAVINGS,2025-11-05,,DORMANT,2026-01-15T00:00:00
A001001,P000634,SAVINGS,2023-06-29,,OPEN,2026-01-15T00:00:00
A001002,P000635,TRANSACTION,2020-04-08,,OPEN,2026-01-15T00:00:00
A001003,P000635,TERM_DEPOSIT,2022-10-21,,OPEN,2026-01-15T00:00:00
A001004,P000635,SAVINGS,2021-12-01,,OPEN,2026-01-15T00:00:00
A001005,P000636,TRANSACTION,2017-08-19,,OPEN,2026-01-15T00:00:00
A001006,P000636,SAVINGS,2025-09-05,,OPEN,2026-01-15T00:00:00
A001007,P000637,CREDIT_CARD,2023-04-17,,DORMANT,2026-01-15T09:00:00
A001008,P000638,TRANSACTION,2023-07-29,,OPEN,2026-01-15T00:00:00
A001009,P000638,TRANSACTION,2025-03-26,,OPEN,2026-01-15T00:00:00
A001010,P000639,TRANSACTION,2024-08-06,,OPEN,2026-01-15T00:00:00
A001011,P000640,TRANSACTION,2017-06-08,,DORMANT,2026-01-15T00:00:00
A001012,P000640,TRANSACTION,2018-03-21,,OPEN,2026-01-15T00:00:00
A001013,P000641,CREDIT_CARD,2024-02-19,,OPEN,2026-01-15T00:00:00
A001014,P000641,TRANSACTION,2021-09-19,,OPEN,2026-01-15T00:00:00
A001015,P000642,CREDIT_CARD,2021-03-16,,OPEN,2026-01-15T00:00:00
A001016,P000643,TRANSACTION,2024-03-12,,OPEN,2026-01-15T00:00:00
A001017,P000643,TRANSACTION,2018-01-27,,DORMANT,2026-01-15T09:00:00
A001018,P000644,SAVINGS,2019-09-11,,DORMANT,2026-01-15T00:00:00
A001019,P000645,TERM_DEPOSIT,2019-04-14,,DORMANT,2026-01-15T00:00:00
A001020,P000646,HOME_LOAN,2020-11-02,,OPEN,2026-01-15T00:00:00
A001021,P000646,HOME_LOAN,2019-12-11,,OPEN,2026-01-15T00:00:00
A001022,P000646,TRANSACTION,2020-11-18,,OPEN,2026-01-15T00:00:00
A001023,P000647,CREDIT_CARD,2022-10-15,,OPEN,2026-01-15T00:00:00
A001024,P000647,SAVINGS,2017-09-10,,OPEN,2026-01-15T00:00:00
A001025,P000648,TRANSACTION,2022-08-09,,OPEN,2026-01-15T00:00:00
A001026,P000648,SAVINGS,2024-11-24,,DORMANT,2026-01-15T00:00:00
A001027,P000649,SAVINGS,2025-04-25,,OPEN,2026-01-15T00:00:00
A001028,P000650,TERM_DEPOSIT,2024-08-25,,OPEN,2026-01-15T00:00:00
A001029,P000650,TRANSACTION,2018-08-20,,OPEN,2026-01-15T00:00:00
A001030,P000651,TRANSACTION,2020-02-10,,OPEN,2026-01-15T00:00:00
A001031,P000651,CREDIT_CARD,2016-12-16,,OPEN,2026-01-15T00:00:00
A001032,P000652,SAVINGS,2019-02-11,,OPEN,2026-01-15T00:00:00
A001033,P000652,TRANSACTION,2019-11-16,,OPEN,2026-01-15T00:00:00
A001034,P000652,TRANSACTION,2019-11-22,,OPEN,2026-01-15T00:00:00
A001035,P000653,SAVINGS,2016-08-19,,OPEN,2026-01-15T00:00:00
A001036,P000654,CREDIT_CARD,2023-08-14,,OPEN,2026-01-15T00:00:00
A001037,P000655,SAVINGS,2024-11-30,,OPEN,2026-01-15T00:00:00
A001038,P000655,SAVINGS,2025-02-12,,OPEN,2026-01-15T00:00:00
A001039,P000656,TRANSACTION,2017-05-24,,OPEN,2026-01-15T00:00:00
A001040,P000656,TRANSACTION,2022-10-27,2024-11-16,CLOSED,2026-01-15T00:00:00
A001041,P000657,CREDIT_CARD,2017-03-03,,OPEN,2026-01-15T00:00:00
A001042,P000658,TRANSACTION,2016-11-02,,OPEN,2026-01-15T00:00:00
A001043,P000658,TRANSACTION,2024-01-26,,OPEN,2026-01-15T00:00:00
A001044,P000659,SAVINGS,2024-12-28,,DORMANT,2026-01-15T09:00:00
A001045,P000659,SAVINGS,2016-11-20,,OPEN,2026-01-15T00:00:00
A001046,P000660,SAVINGS,2021-10-02,,OPEN,2026-01-15T00:00:00
A001047,P000660,SAVINGS,2019-02-19,2026-01-15,CLOSED,2026-01-15T09:00:00
A001048,P000661,TRANSACTION,2021-09-01,,OPEN,2026-01-15T00:00:00
A001049,P000662,SAVINGS,2022-09-01,,OPEN,2026-01-15T00:00:00
A001050,P000662,TRANSACTION,2024-12-18,,OPEN,2026-01-15T00:00:00
A001051,P000663,SAVINGS,2019-11-12,,OPEN,2026-01-15T00:00:00
A001052,P000664,TERM_DEPOSIT,2025-01-22,,OPEN,2026-01-15T00:00:00
A001053,P000665,TRANSACTION,2018-12-12,,OPEN,2026-01-15T00:00:00
A001054,P000665,TRANSACTION,2020-08-29,,OPEN,2026-01-15T00:00:00
A001055,P000666,TRANSACTION,2019-03-14,,OPEN,2026-01-15T00:00:00
A001056,P000667,TERM_DEPOSIT,2021-09-06,,OPEN,2026-01-15T00:00:00
A001057,P000667,TRANSACTION,2021-11-12,,OPEN,2026-01-15T00:00:00
A001058,P000668,TRANSACTION,2021-09-06,,OPEN,2026-01-15T00:00:00
A001059,P000669,TRANSACTION,2022-11-24,,OPEN,2026-01-15T00:00:00
A001060,P000670,TRANSACTION,2025-05-15,,OPEN,2026-01-15T00:00:00
A001061,P000670,CREDIT_CARD,2017-02-11,,OPEN,2026-01-15T00:00:00
A001062,P000670,CREDIT_CARD,2019-09-21,,OPEN,2026-01-15T00:00:00
A001063,P000671,TRANSACTION,2023-08-03,,OPEN,2026-01-15T00:00:00
A001064,P000671,SAVINGS,2019-01-12,2026-01-15,CLOSED,2026-01-15T09:00:00
A001065,P000672,CREDIT_CARD,2025-09-23,,OPEN,2026-01-15T00:00:00
A001066,P000672,CREDIT_CARD,2016-04-26,,DORMANT,2026-01-15T00:00:00
A001067,P000673,TRANSACTION,2022-12-01,,OPEN,2026-01-15T00:00:00
A001068,P000674,CREDIT_CARD,2023-01-31,,OPEN,2026-01-15T00:00:00
A001069,P000674,TRANSACTION,2019-09-08,,DORMANT,2026-01-15T00:00:00
A001070,P000674,CREDIT_CARD,2022-12-26,,OPEN,2026-01-15T00:00:00
A001071,P000675,CREDIT_CARD,2023-12-06,,OPEN,2026-01-15T00:00:00
A001072,P000676,TERM_DEPOSIT,2023-02-16,,OPEN,2026-01-15T00:00:00
A001073,P000677,CREDIT_CARD,2019-12-29,,OPEN,2026-01-15T00:00:00
A001074,P000678,TRANSACTION,2018-05-16,,OPEN,2026-01-15T00:00:00
A001075,P000679,SAVINGS,2022-08-11,,OPEN,2026-01-15T00:00:00
A001076,P000679,SAVINGS,2018-09-07,,OPEN,2026-01-15T00:00:00
A001077,P000680,TRANSACTION,2024-02-21,,OPEN,2026-01-15T00:00:00
A001078,P000680,CREDIT_CARD,2017-06-08,,OPEN,2026-01-15T00:00:00
A001079,P000681,CREDIT_CARD,2019-12-29,,OPEN,2026-01-15T00:00:00
A001080,P000682,HOME_LOAN,2023-02-04,,OPEN,2026-01-15T00:00:00
A001081,P000683,CREDIT_CARD,2022-08-25,,DORMANT,2026-01-15T00:00:00
A001082,P000683,SAVINGS,2024-02-29,,OPEN,2026-01-15T00:00:00
A001083,P000684,CREDIT_CARD,2016-03-15,,DORMANT,2026-01-15T00:00:00
A001084,P000684,TRANSACTION,2017-01-27,,OPEN,2026-01-15T00:00:00
A001085,P000685,TRANSACTION,2018-04-04,,OPEN,2026-01-15T00:00:00
A001086,P000685,TRANSACTION,2016-03-19,,DORMANT,2026-01-15T00:00:00
A001087,P000686,TRANSACTION,2021-09-08,,OPEN,2026-01-15T00:00:00
A001088,P000687,CREDIT_CARD,2020-03-01,,OPEN,2026-01-15T00:00:00
A001089,P000687,CREDIT_CARD,2020-04-02,,DORMANT,2026-01-15T00:00:00
A001090,P000688,TRANSACTION,2024-09-11,,OPEN,2026-01-15T00:00:00
A001091,P000689,SAVINGS,2023-12-02,,OPEN,2026-01-15T00:00:00
A001092,P000689,TRANSACTION,2017-10-13,2020-07-22,CLOSED,2026-01-15T00:00:00
A001093,P000690,SAVINGS,2018-05-13,,DORMANT,2026-01-15T09:00:00
A001094,P000690,TRANSACTION,2018-03-20,,OPEN,2026-01-15T00:00:00
A001095,P000691,TRANSACTION,2023-08-16,,DORMANT,2026-01-15T00:00:00
A001096,P000691,TRANSACTION,2017-05-04,,OPEN,2026-01-15T00:00:00
A001097,P000691,TRANSACTION,2020-01-07,,OPEN,2026-01-15T00:00:00
A001098,P000692,CREDIT_CARD,2021-06-29,,OPEN,2026-01-15T00:00:00
A001099,P000693,CREDIT_CARD,2024-11-28,,OPEN,2026-01-15T00:00:00
A001100,P000693,SAVINGS,2020-01-07,,OPEN,2026-01-15T00:00:00
A001101,P000694,TRANSACTION,2025-05-18,,OPEN,2026-01-15T00:00:00
A001102,P000694,TRANSACTION,2019-04-07,,OPEN,2026-01-15T00:00:00
A001103,P000695,SAVINGS,2024-05-29,,OPEN,2026-01-15T00:00:00
A001104,P000695,TRANSACTION,2023-05-22,,OPEN,2026-01-15T00:00:00
A001105,P000696,TRANSACTION,2025-01-21,2026-01-14,CLOSED,2026-01-15T00:00:00
A001106,P000697,CREDIT_CARD,2020-05-07,,OPEN,2026-01-15T00:00:00
A001107,P000697,TRANSACTION,2021-07-21,2026-01-15,CLOSED,2026-01-15T09:00:00
A001108,P000698,CREDIT_CARD,2017-03-08,,OPEN,2026-01-15T00:00:00
A001109,P000698,CREDIT_CARD,2025-10-28,,OPEN,2026-01-15T00:00:00
A001110,P000698,TRANSACTION,2016-09-19,,OPEN,2026-01-15T00:00:00
A001111,P000699,SAVINGS,2022-03-02,,OPEN,2026-01-15T00:00:00
A001112,P000699,TRANSACTION,2024-06-26,,OPEN,2026-01-15T00:00:00
A001113,P000700,TRANSACTION,2018-03-14,,OPEN,2026-01-15T00:00:00
A001114,P000701,CREDIT_CARD,2022-12-17,,OPEN,2026-01-15T00:00:00
A001115,P000702,SAVINGS,2017-10-16,,DORMANT,2026-01-15T00:00:00
A001116,P000702,TERM_DEPOSIT,2018-12-15,,OPEN,2026-01-15T00:00:00
A001117,P000703,SAVINGS,2022-01-15,,OPEN,2026-01-15T00:00:00
A001118,P000704,TRANSACTION,2025-02-14,2026-01-15,CLOSED,2026-01-15T09:00:00
A001119,P000705,SAVINGS,2019-06-21,,OPEN,2026-01-15T00:00:00
A001120,P000705,SAVINGS,2023-05-21,,OPEN,2026-01-15T00:00:00
A001121,P000706,TRANSACTION,2025-08-15,,OPEN,2026-01-15T00:00:00
A001122,P000707,TRANSACTION,2024-01-03,,OPEN,2026-01-15T00:00:00
A001123,P000707,TRANSACTION,2023-07-02,,OPEN,2026-01-15T00:00:00
A001124,P000708,TRANSACTION,2020-11-09,,OPEN,2026-01-15T00:00:00
A001125,P000709,TRANSACTION,2023-01-21,,DORMANT,2026-01-15T00:00:00
A001126,P000710,CREDIT_CARD,2022-08-15,,OPEN,2026-01-15T00:00:00
A001127,P000710,SAVINGS,2017-07-16,,OPEN,2026-01-15T00:00:00
A001128,P000711,TRANSACTION,2017-01-13,,OPEN,2026-01-15T00:00:00
A001129,P000712,TRANSACTION,2021-01-13,2025-05-15,CLOSED,2026-01-15T00:00:00
A001130,P000713,SAVINGS,2024-08-11,,OPEN,2026-01-15T00:00:00
A001131,P000714,CREDIT_CARD,2025-06-12,,DORMANT,2026-01-15T09:00:00
A001132,P000715,TRANSACTION,2023-08-22,,OPEN,2026-01-15T00:00:00
A001133,P000715,TRANSACTION,2019-02-08,,OPEN,2026-01-15T00:00:00
A001134,P000716,TRANSACTION,2024-03-11,,OPEN,2026-01-15T00:00:00
A001135,P000716,TRANSACTION,2017-07-24,,OPEN,2026-01-15T00:00:00
